id,drawdate,num_1,num_2,num_3,num_4,num_5,created_at,updated_at
3732,2019-08-01,2,17,3,1,10,2019-08-01 00:00:00.0000,2019-08-01 00:00:00.0000
3733,2019-08-02,23,33,31,39,4,2019-08-02 00:00:00.0000,2019-08-02 00:00:00.0000
3734,2019-08-03,34,19,23,36,21,2019-08-03 00:00:00.0000,2019-08-03 00:00:00.0000
3735,2019-08-05,16,1,22,5,11,2019-08-05 00:00:00.0000,2019-08-05 00:00:00.0000
3736,2019-08-06,11,28,4,15,5,2019-08-06 00:00:00.0000,2019-08-06 00:00:00.0000
3737,2019-08-07,22,7,32,37,23,2019-08-07 00:00:00.0000,2019-08-07 00:00:00.0000
3738,2019-08-08,35,32,36,26,12,2019-08-08 00:00:00.0000,2019-08-08 00:00:00.0000
3739,2019-08-09,13,25,26,19,33,2019-08-09 00:00:00.0000,2019-08-09 00:00:00.0000
3740,2019-08-10,30,33,17,38,14,2019-08-10 00:00:00.0000,2019-08-10 00:00:00.0000
3741,2019-08-12,39,8,20,35,36,2019-08-12 00:00:00.0000,2019-08-12 00:00:00.0000
3742,2019-08-13,24,18,10,22,16,2019-08-13 00:00:00.0000,2019-08-13 00:00:00.0000
3743,2019-08-14,10,38,37,6,32,2019-08-14 00:00:00.0000,2019-08-14 00:00:00.0000
3744,2019-08-15,38,12,23,1,39,2019-08-15 00:00:00.0000,2019-08-15 00:00:00.0000
3745,2019-08-16,19,7,37,31,13,2019-08-16 00:00:00.0000,2019-08-16 00:00:00.0000
3746,2019-08-17,5,16,11,28,12,2019-08-17 00:00:00.0000,2019-08-17 00:00:00.0000
3747,2019-08-19,1,17,9,21,31,2019-08-19 00:00:00.0000,2019-08-19 00:00:00.0000
3748,2019-08-20,1,32,20,38,11,2019-08-20 00:00:00.0000,2019-08-20 00:00:00.0000
3749,2019-08-21,26,9,17,1,20,2019-08-21 00:00:00.0000,2019-08-21 00:00:00.0000
3750,2019-08-22,3,12,34,38,29,2019-08-22 00:00:00.0000,2019-08-22 00:00:00.0000
3751,2019-08-23,9,14,21,28,26,2019-08-23 00:00:00.0000,2019-08-23 00:00:00.0000
3752,2019-08-24,21,19,15,39,3,2019-08-24 00:00:00.0000,2019-08-24 00:00:00.0000
3753,2019-08-26,34,15,11,5,35,2019-08-26 00:00:00.0000,2019-08-26 00:00:00.0000
3754,2019-08-27,13,19,8,17,1,2019-08-27 00:00:00.0000,2019-08-27 00:00:00.0000
3755,2019-08-28,11,4,22,33,15,2019-08-28 00:00:00.0000,2019-08-28 00:00:00.0000
3756,2019-08-29,35,11,2,31,16,2019-08-29 00:00:00.0000,2019-08-29 00:00:00.0000
3757,2019-08-30,9,30,10,32,26,2019-08-30 00:00:00.0000,2019-08-30 00:00:00.0000
3758,2019-08-31,26,35,10,36,3,2019-08-31 00:00:00.0000,2019-08-31 00:00:00.0000
3759,2019-09-02,11,1,2,15,12,2019-09-02 00:00:00.0000,2019-09-02 00:00:00.0000
3760,2019-09-03,24,2,32,3,25,2019-09-03 00:00:00.0000,2019-09-03 00:00:00.0000
3761,2019-09-04,6,15,13,9,11,2019-09-04 00:00:00.0000,2019-09-04 00:00:00.0000
3762,2019-09-05,26,28,24,39,17,2019-09-05 00:00:00.0000,2019-09-05 00:00:00.0000
3763,2019-09-06,26,15,18,3,6,2019-09-06 00:00:00.0000,2019-09-06 00:00:00.0000
3764,2019-09-07,34,1,2,29,35,2019-09-07 00:00:00.0000,2019-09-07 00:00:00.0000
3765,2019-09-09,3,10,31,1,9,2019-09-09 00:00:00.0000,2019-09-09 00:00:00.0000
3766,2019-09-10,12,31,23,15,36,2019-09-10 00:00:00.0000,2019-09-10 00:00:00.0000
3767,2019-09-11,25,6,8,10,21,2019-09-11 00:00:00.0000,2019-09-11 00:00:00.0000
3768,2019-09-12,12,23,30,27,37,2019-09-12 00:00:00.0000,2019-09-12 00:00:00.0000
3769,2019-09-13,14,35,4,16,31,2019-09-13 00:00:00.0000,2019-09-13 00:00:00.0000
3770,2019-09-14,37,24,35,2,4,2019-09-14 00:00:00.0000,2019-09-14 00:00:00.0000
3771,2019-09-16,20,24,10,39,38,2019-09-16 00:00:00.0000,2019-09-16 00:00:00.0000
3772,2019-09-17,37,8,10,25,15,2019-09-17 00:00:00.0000,2019-09-17 00:00:00.0000
3773,2019-09-18,23,16,32,4,22,2019-09-18 00:00:00.0000,2019-09-18 00:00:00.0000
3774,2019-09-19,28,7,25,32,35,2019-09-19 00:00:00.0000,2019-09-19 00:00:00.0000
3775,2019-09-20,20,23,24,27,38,2019-09-20 00:00:00.0000,2019-09-20 00:00:00.0000
3776,2019-09-21,29,12,39,7,21,2019-09-21 00:00:00.0000,2019-09-21 00:00:00.0000
3777,2019-09-23,30,28,33,34,18,2019-09-23 00:00:00.0000,2019-09-23 00:00:00.0000
3778,2019-09-24,37,18,11,15,24,2019-09-24 00:00:00.0000,2019-09-24 00:00:00.0000
3779,2019-09-25,36,3,6,20,29,2019-09-25 00:00:00.0000,2019-09-25 00:00:00.0000
3780,2019-09-26,2,18,22,12,38,2019-09-26 00:00:00.0000,2019-09-26 00:00:00.0000
3781,2019-09-27,32,26,11,8,38,2019-09-27 00:00:00.0000,2019-09-27 00:00:00.0000
3782,2019-09-28,23,14,27,38,2,2019-09-28 00:00:00.0000,2019-09-28 00:00:00.0000
3783,2019-09-30,16,26,15,4,34,2019-09-30 00:00:00.0000,2019-09-30 00:00:00.0000
3784,2019-10-01,5,39,25,28,37,2019-10-01 00:00:00.0000,2019-10-01 00:00:00.0000
3785,2019-10-02,27,11,3,24,29,2019-10-02 00:00:00.0000,2019-10-02 00:00:00.0000
3786,2019-10-03,24,36,31,7,28,2019-10-03 00:00:00.0000,2019-10-03 00:00:00.0000
3787,2019-10-04,36,2,13,1,22,2019-10-04 00:00:00.0000,2019-10-04 00:00:00.0000
3788,2019-10-05,15,12,8,11,13,2019-10-05 00:00:00.0000,2019-10-05 00:00:00.0000
3789,2019-10-07,18,13,26,1,16,2019-10-07 00:00:00.0000,2019-10-07 00:00:00.0000
3790,2019-10-08,2,29,12,1,32,2019-10-08 00:00:00.0000,2019-10-08 00:00:00.0000
3791,2019-10-09,1,19,20,8,36,2019-10-09 00:00:00.0000,2019-10-09 00:00:00.0000
3792,2019-10-10,29,26,17,35,31,2019-10-10 00:00:00.0000,2019-10-10 00:00:00.0000
3793,2019-10-11,35,1,15,28,24,2019-10-11 00:00:00.0000,2019-10-11 00:00:00.0000
3794,2019-10-12,11,15,6,26,39,2019-10-12 00:00:00.0000,2019-10-12 00:00:00.0000
3795,2019-10-14,10,14,17,28,27,2019-10-14 00:00:00.0000,2019-10-14 00:00:00.0000
3796,2019-10-15,23,19,26,6,25,2019-10-15 00:00:00.0000,2019-10-15 00:00:00.0000
3797,2019-10-16,1,33,2,11,34,2019-10-16 00:00:00.0000,2019-10-16 00:00:00.0000
3798,2019-10-17,31,18,37,21,5,2019-10-17 00:00:00.0000,2019-10-17 00:00:00.0000
3799,2019-10-18,4,26,3,11,28,2019-10-18 00:00:00.0000,2019-10-18 00:00:00.0000
3800,2019-10-19,9,25,37,11,12,2019-10-19 00:00:00.0000,2019-10-19 00:00:00.0000
3801,2019-10-21,39,32,27,25,24,2019-10-21 00:00:00.0000,2019-10-21 00:00:00.0000
3802,2019-10-22,24,38,5,25,22,2019-10-22 00:00:00.0000,2019-10-22 00:00:00.0000
3803,2019-10-23,26,12,18,34,30,2019-10-23 00:00:00.0000,2019-10-23 00:00:00.0000
3804,2019-10-24,25,29,3,16,13,2019-10-24 00:00:00.0000,2019-10-24 00:00:00.0000
3805,2019-10-25,31,32,5,26,23,2019-10-25 00:00:00.0000,2019-10-25 00:00:00.0000
3806,2019-10-26,15,20,25,35,3,2019-10-26 00:00:00.0000,2019-10-26 00:00:00.0000
3807,2019-10-28,3,31,2,26,23,2019-10-28 00:00:00.0000,2019-10-28 00:00:00.0000
3808,2019-10-29,3,36,1,28,23,2019-10-29 00:00:00.0000,2019-10-29 00:00:00.0000
3809,2019-10-30,26,7,10,1,25,2019-10-30 00:00:00.0000,2019-10-30 00:00:00.0000
3810,2019-10-31,30,32,23,37,2,2019-10-31 00:00:00.0000,2019-10-31 00:00:00.0000
3811,2019-11-01,27,26,29,4,16,2019-11-01 00:00:00.0000,2019-11-01 00:00:00.0000
3812,2019-11-02,32,9,10,25,12,2019-11-02 00:00:00.0000,2019-11-02 00:00:00.0000
3813,2019-11-04,23,32,28,14,34,2019-11-04 00:00:00.0000,2019-11-04 00:00:00.0000
3814,2019-11-05,14,30,22,34,2,2019-11-05 00:00:00.0000,2019-11-05 00:00:00.0000
3815,2019-11-06,6,1,27,38,4,2019-11-06 00:00:00.0000,2019-11-06 00:00:00.0000
3816,2019-11-07,32,10,17,11,22,2019-11-07 00:00:00.0000,2019-11-07 00:00:00.0000
3817,2019-11-08,7,19,22,20,31,2019-11-08 00:00:00.0000,2019-11-08 00:00:00.0000
3818,2019-11-09,19,1,33,18,21,2019-11-09 00:00:00.0000,2019-11-09 00:00:00.0000
3819,2019-11-11,29,39,27,23,22,2019-11-11 00:00:00.0000,2019-11-11 00:00:00.0000
3820,2019-11-12,28,19,18,8,2,2019-11-12 00:00:00.0000,2019-11-12 00:00:00.0000
3821,2019-11-13,38,6,35,16,26,2019-11-13 00:00:00.0000,2019-11-13 00:00:00.0000
3822,2019-11-14,12,3,31,14,6,2019-11-14 00:00:00.0000,2019-11-14 00:00:00.0000
3823,2019-11-15,29,27,16,26,19,2019-11-15 00:00:00.0000,2019-11-15 00:00:00.0000
3824,2019-11-16,23,24,3,11,29,2019-11-16 00:00:00.0000,2019-11-16 00:00:00.0000
3825,2019-11-18,11,3,32,10,5,2019-11-18 00:00:00.0000,2019-11-18 00:00:00.0000
3826,2019-11-19,18,5,36,33,38,2019-11-19 00:00:00.0000,2019-11-19 00:00:00.0000
3827,2019-11-20,4,22,32,34,1,2019-11-20 00:00:00.0000,2019-11-20 00:00:00.0000
3828,2019-11-21,15,3,39,1,26,2019-11-21 00:00:00.0000,2019-11-21 00:00:00.0000
3829,2019-11-22,24,36,21,13,14,2019-11-22 00:00:00.0000,2019-11-22 00:00:00.0000
3830,2019-11-23,11,8,4,22,12,2019-11-23 00:00:00.0000,2019-11-23 00:00:00.0000
3831,2019-11-25,16,11,25,19,20,2019-11-25 00:00:00.0000,2019-11-25 00:00:00.0000
3832,2019-11-26,14,37,28,10,35,2019-11-26 00:00:00.0000,2019-11-26 00:00:00.0000
3833,2019-11-27,20,24,5,34,21,2019-11-27 00:00:00.0000,2019-11-27 00:00:00.0000
3834,2019-11-28,13,39,21,14,7,2019-11-28 00:00:00.0000,2019-11-28 00:00:00.0000
3835,2019-11-29,29,17,8,4,1,2019-11-29 00:00:00.0000,2019-11-29 00:00:00.0000
3836,2019-11-30,34,29,13,17,1,2019-11-30 00:00:00.0000,2019-11-30 00:00:00.0000
3837,2019-12-02,2,20,25,6,26,2019-12-02 00:00:00.0000,2019-12-02 00:00:00.0000
3838,2019-12-03,11,16,22,23,4,2019-12-03 00:00:00.0000,2019-12-03 00:00:00.0000
3839,2019-12-04,9,24,4,23,20,2019-12-04 00:00:00.0000,2019-12-04 00:00:00.0000
3840,2019-12-05,29,27,34,23,3,2019-12-05 00:00:00.0000,2019-12-05 00:00:00.0000
3841,2019-12-06,27,9,6,39,17,2019-12-06 00:00:00.0000,2019-12-06 00:00:00.0000
3842,2019-12-07,34,16,35,27,11,2019-12-07 00:00:00.0000,2019-12-07 00:00:00.0000
3843,2019-12-09,32,12,20,23,39,2019-12-09 00:00:00.0000,2019-12-09 00:00:00.0000
3844,2019-12-10,37,38,11,29,9,2019-12-10 00:00:00.0000,2019-12-10 00:00:00.0000
3845,2019-12-11,27,18,6,34,37,2019-12-11 00:00:00.0000,2019-12-11 00:00:00.0000
3846,2019-12-12,5,1,26,28,20,2019-12-12 00:00:00.0000,2019-12-12 00:00:00.0000
3847,2019-12-13,34,11,25,32,8,2019-12-13 00:00:00.0000,2019-12-13 00:00:00.0000
3848,2019-12-14,9,26,23,39,20,2019-12-14 00:00:00.0000,2019-12-14 00:00:00.0000
3849,2019-12-16,32,37,25,22,10,2019-12-16 00:00:00.0000,2019-12-16 00:00:00.0000
3850,2019-12-17,3,28,22,33,39,2019-12-17 00:00:00.0000,2019-12-17 00:00:00.0000
3851,2019-12-18,2,19,33,30,15,2019-12-18 00:00:00.0000,2019-12-18 00:00:00.0000
3852,2019-12-19,37,1,28,10,36,2019-12-19 00:00:00.0000,2019-12-19 00:00:00.0000
3853,2019-12-20,28,31,25,1,32,2019-12-20 00:00:00.0000,2019-12-20 00:00:00.0000
3854,2019-12-21,19,31,32,1,23,2019-12-21 00:00:00.0000,2019-12-21 00:00:00.0000
3855,2019-12-23,13,6,16,34,22,2019-12-23 00:00:00.0000,2019-12-23 00:00:00.0000
3856,2019-12-24,36,38,23,22,28,2019-12-24 00:00:00.0000,2019-12-24 00:00:00.0000
3857,2019-12-25,7,37,14,13,9,2019-12-25 00:00:00.0000,2019-12-25 00:00:00.0000
3858,2019-12-26,21,2,14,27,38,2019-12-26 00:00:00.0000,2019-12-26 00:00:00.0000
3859,2019-12-27,33,38,7,13,32,2019-12-27 00:00:00.0000,2019-12-27 00:00:00.0000
3860,2019-12-28,30,22,39,6,36,2019-12-28 00:00:00.0000,2019-12-28 00:00:00.0000
3861,2019-12-30,8,16,20,14,10,2019-12-30 00:00:00.0000,2019-12-30 00:00:00.0000
3862,2019-12-31,1,26,32,14,25,2019-12-31 00:00:00.0000,2019-12-31 00:00:00.0000
3863,2020-01-01,22,26,1,27,39,2020-01-01 00:00:00.0000,2020-01-01 00:00:00.0000
3864,2020-01-02,1,6,11,23,27,2020-01-02 00:00:00.0000,2020-01-02 00:00:00.0000
3865,2020-01-03,1,18,3,31,8,2020-01-03 00:00:00.0000,2020-01-03 00:00:00.0000
3866,2020-01-04,23,30,25,29,32,2020-01-04 00:00:00.0000,2020-01-04 00:00:00.0000
3867,2020-01-06,28,16,27,14,34,2020-01-06 00:00:00.0000,2020-01-06 00:00:00.0000
3868,2020-01-07,28,10,11,38,37,2020-01-07 00:00:00.0000,2020-01-07 00:00:00.0000
3869,2020-01-08,4,10,6,12,26,2020-01-08 00:00:00.0000,2020-01-08 00:00:00.0000
3870,2020-01-09,36,13,20,4,30,2020-01-09 00:00:00.0000,2020-01-09 00:00:00.0000
3871,2020-01-10,5,29,10,21,2,2020-01-10 00:00:00.0000,2020-01-10 00:00:00.0000
3872,2020-01-11,16,3,34,14,25,2020-01-11 00:00:00.0000,2020-01-11 00:00:00.0000
3873,2020-01-13,24,35,13,28,11,2020-01-13 00:00:00.0000,2020-01-13 00:00:00.0000
3874,2020-01-14,27,36,39,10,37,2020-01-14 00:00:00.0000,2020-01-14 00:00:00.0000
3875,2020-01-15,17,10,19,39,35,2020-01-15 00:00:00.0000,2020-01-15 00:00:00.0000
3876,2020-01-16,10,5,4,3,33,2020-01-16 00:00:00.0000,2020-01-16 00:00:00.0000
3877,2020-01-17,4,22,32,18,17,2020-01-17 00:00:00.0000,2020-01-17 00:00:00.0000
3878,2020-01-18,37,28,22,6,14,2020-01-18 00:00:00.0000,2020-01-18 00:00:00.0000
3879,2020-01-20,4,21,28,35,38,2020-01-20 00:00:00.0000,2020-01-20 00:00:00.0000
3880,2020-01-21,17,27,32,29,10,2020-01-21 00:00:00.0000,2020-01-21 00:00:00.0000
3881,2020-01-22,33,36,22,4,11,2020-01-22 00:00:00.0000,2020-01-22 00:00:00.0000
3882,2020-01-23,1,39,17,33,23,2020-01-23 00:00:00.0000,2020-01-23 00:00:00.0000
3883,2020-01-24,27,35,39,7,3,2020-01-24 00:00:00.0000,2020-01-24 00:00:00.0000
3884,2020-01-25,26,20,5,13,12,2020-01-25 00:00:00.0000,2020-01-25 00:00:00.0000
3885,2020-01-27,14,39,9,27,1,2020-01-27 00:00:00.0000,2020-01-27 00:00:00.0000
3886,2020-01-28,33,1,39,2,18,2020-01-28 00:00:00.0000,2020-01-28 00:00:00.0000
3887,2020-01-29,15,10,30,28,19,2020-01-29 00:00:00.0000,2020-01-29 00:00:00.0000
3888,2020-01-30,8,24,10,34,16,2020-01-30 00:00:00.0000,2020-01-30 00:00:00.0000
3889,2020-01-31,31,17,27,8,11,2020-01-31 00:00:00.0000,2020-01-31 00:00:00.0000
3890,2020-02-01,20,7,4,13,24,2020-02-01 00:00:00.0000,2020-02-01 00:00:00.0000
3891,2020-02-03,1,3,24,34,21,2020-02-03 00:00:00.0000,2020-02-03 00:00:00.0000
3892,2020-02-04,38,37,12,29,35,2020-02-04 00:00:00.0000,2020-02-04 00:00:00.0000
3893,2020-02-05,23,31,2,38,4,2020-02-05 00:00:00.0000,2020-02-05 00:00:00.0000
3894,2020-02-06,1,3,23,39,7,2020-02-06 00:00:00.0000,2020-02-06 00:00:00.0000
3895,2020-02-07,13,25,29,20,8,2020-02-07 00:00:00.0000,2020-02-07 00:00:00.0000
3896,2020-02-08,12,33,23,26,27,2020-02-08 00:00:00.0000,2020-02-08 00:00:00.0000
3897,2020-02-10,23,31,8,24,39,2020-02-10 00:00:00.0000,2020-02-10 00:00:00.0000
3898,2020-02-11,5,28,27,12,19,2020-02-11 00:00:00.0000,2020-02-11 00:00:00.0000
3899,2020-02-12,17,19,35,33,23,2020-02-12 00:00:00.0000,2020-02-12 00:00:00.0000
3900,2020-02-13,38,17,35,1,28,2020-02-13 00:00:00.0000,2020-02-13 00:00:00.0000
3901,2020-02-14,26,4,25,13,36,2020-02-14 00:00:00.0000,2020-02-14 00:00:00.0000
3902,2020-02-15,8,29,33,18,5,2020-02-15 00:00:00.0000,2020-02-15 00:00:00.0000
3903,2020-02-17,2,18,30,36,35,2020-02-17 00:00:00.0000,2020-02-17 00:00:00.0000
3904,2020-02-18,5,1,6,9,31,2020-02-18 00:00:00.0000,2020-02-18 00:00:00.0000
3905,2020-02-19,34,2,20,6,24,2020-02-19 00:00:00.0000,2020-02-19 00:00:00.0000
3906,2020-02-20,20,27,36,10,5,2020-02-20 00:00:00.0000,2020-02-20 00:00:00.0000
3907,2020-02-21,23,8,20,4,27,2020-02-21 00:00:00.0000,2020-02-21 00:00:00.0000
3908,2020-02-22,36,19,18,37,13,2020-02-22 00:00:00.0000,2020-02-22 00:00:00.0000
3909,2020-02-24,29,23,30,2,1,2020-02-24 00:00:00.0000,2020-02-24 00:00:00.0000
3910,2020-02-25,11,10,22,5,9,2020-02-25 00:00:00.0000,2020-02-25 00:00:00.0000
3911,2020-02-26,2,19,5,15,26,2020-02-26 00:00:00.0000,2020-02-26 00:00:00.0000
3912,2020-02-27,19,28,17,35,36,2020-02-27 00:00:00.0000,2020-02-27 00:00:00.0000
3913,2020-02-28,10,21,12,17,4,2020-02-28 00:00:00.0000,2020-02-28 00:00:00.0000
3914,2020-02-29,17,27,39,7,20,2020-02-29 00:00:00.0000,2020-02-29 00:00:00.0000
3915,2020-03-02,5,6,10,27,26,2020-03-02 00:00:00.0000,2020-03-02 00:00:00.0000
3916,2020-03-03,29,7,3,16,15,2020-03-03 00:00:00.0000,2020-03-03 00:00:00.0000
3917,2020-03-04,9,7,2,17,27,2020-03-04 00:00:00.0000,2020-03-04 00:00:00.0000
3918,2020-03-05,20,23,31,28,10,2020-03-05 00:00:00.0000,2020-03-05 00:00:00.0000
3919,2020-03-06,29,15,13,8,11,2020-03-06 00:00:00.0000,2020-03-06 00:00:00.0000
3920,2020-03-07,12,9,10,20,17,2020-03-07 00:00:00.0000,2020-03-07 00:00:00.0000
3921,2020-03-09,18,11,27,28,6,2020-03-09 00:00:00.0000,2020-03-09 00:00:00.0000
3922,2020-03-10,33,26,34,16,27,2020-03-10 00:00:00.0000,2020-03-10 00:00:00.0000
3923,2020-03-11,9,16,12,7,14,2020-03-11 00:00:00.0000,2020-03-11 00:00:00.0000
3924,2020-03-12,1,37,20,18,24,2020-03-12 00:00:00.0000,2020-03-12 00:00:00.0000
3925,2020-03-13,10,29,5,3,13,2020-03-13 00:00:00.0000,2020-03-13 00:00:00.0000
3926,2020-03-14,20,17,2,30,6,2020-03-14 00:00:00.0000,2020-03-14 00:00:00.0000
3927,2020-03-16,11,21,32,1,9,2020-03-16 00:00:00.0000,2020-03-16 00:00:00.0000
3928,2020-03-17,37,7,16,22,29,2020-03-17 00:00:00.0000,2020-03-17 00:00:00.0000
3929,2020-03-18,38,20,5,30,9,2020-03-18 00:00:00.0000,2020-03-18 00:00:00.0000
3930,2020-03-19,30,32,34,3,11,2020-03-19 00:00:00.0000,2020-03-19 00:00:00.0000
3931,2020-03-20,20,16,39,33,10,2020-03-20 00:00:00.0000,2020-03-20 00:00:00.0000
3932,2020-03-21,7,22,3,16,31,2020-03-21 00:00:00.0000,2020-03-21 00:00:00.0000
3933,2020-03-23,27,5,6,16,31,2020-03-23 00:00:00.0000,2020-03-23 00:00:00.0000
3934,2020-03-24,26,12,25,30,9,2020-03-24 00:00:00.0000,2020-03-24 00:00:00.0000
3935,2020-03-25,29,23,5,32,8,2020-03-25 00:00:00.0000,2020-03-25 00:00:00.0000
3936,2020-03-26,19,27,30,28,3,2020-03-26 00:00:00.0000,2020-03-26 00:00:00.0000
3937,2020-03-27,19,22,13,38,30,2020-03-27 00:00:00.0000,2020-03-27 00:00:00.0000
3938,2020-03-28,27,4,29,7,18,2020-03-28 00:00:00.0000,2020-03-28 00:00:00.0000
3939,2020-03-30,35,24,7,2,1,2020-03-30 00:00:00.0000,2020-03-30 00:00:00.0000
3940,2020-03-31,37,24,6,9,27,2020-03-31 00:00:00.0000,2020-03-31 00:00:00.0000
3941,2020-04-01,20,23,7,35,31,2020-04-01 00:00:00.0000,2020-04-01 00:00:00.0000
3942,2020-04-02,27,29,11,10,28,2020-04-02 00:00:00.0000,2020-04-02 00:00:00.0000
3943,2020-04-03,15,8,3,17,38,2020-04-03 00:00:00.0000,2020-04-03 00:00:00.0000
3944,2020-04-04,32,27,13,4,21,2020-04-04 00:00:00.0000,2020-04-04 00:00:00.0000
3945,2020-04-06,30,6,16,3,29,2020-04-06 00:00:00.0000,2020-04-06 00:00:00.0000
3946,2020-04-07,13,2,28,12,23,2020-04-07 00:00:00.0000,2020-04-07 00:00:00.0000
3947,2020-04-08,26,34,28,27,12,2020-04-08 00:00:00.0000,2020-04-08 00:00:00.0000
3948,2020-04-09,27,24,19,6,1,2020-04-09 00:00:00.0000,2020-04-09 00:00:00.0000
3949,2020-04-10,8,11,23,6,39,2020-04-10 00:00:00.0000,2020-04-10 00:00:00.0000
3950,2020-04-11,15,18,21,36,14,2020-04-11 00:00:00.0000,2020-04-11 00:00:00.0000
3951,2020-04-13,25,23,35,36,3,2020-04-13 00:00:00.0000,2020-04-13 00:00:00.0000
3952,2020-04-14,33,37,29,8,38,2020-04-14 00:00:00.0000,2020-04-14 00:00:00.0000
3953,2020-04-15,28,7,22,4,10,2020-04-15 00:00:00.0000,2020-04-15 00:00:00.0000
3954,2020-04-16,9,36,28,17,33,2020-04-16 00:00:00.0000,2020-04-16 00:00:00.0000
3955,2020-04-17,36,33,16,25,15,2020-04-17 00:00:00.0000,2020-04-17 00:00:00.0000
3956,2020-04-18,32,20,30,26,31,2020-04-18 00:00:00.0000,2020-04-18 00:00:00.0000
3957,2020-04-20,32,23,3,8,11,2020-04-20 00:00:00.0000,2020-04-20 00:00:00.0000
3958,2020-04-21,17,32,20,38,1,2020-04-21 00:00:00.0000,2020-04-21 00:00:00.0000
3959,2020-04-22,5,9,31,6,30,2020-04-22 00:00:00.0000,2020-04-22 00:00:00.0000
3960,2020-04-23,33,26,15,3,18,2020-04-23 00:00:00.0000,2020-04-23 00:00:00.0000
3961,2020-04-24,21,4,30,28,3,2020-04-24 00:00:00.0000,2020-04-24 00:00:00.0000
3962,2020-04-25,32,7,2,11,14,2020-04-25 00:00:00.0000,2020-04-25 00:00:00.0000
3963,2020-04-27,36,23,8,34,24,2020-04-27 00:00:00.0000,2020-04-27 00:00:00.0000
3964,2020-04-28,1,23,21,7,9,2020-04-28 00:00:00.0000,2020-04-28 00:00:00.0000
3965,2020-04-29,32,10,33,5,29,2020-04-29 00:00:00.0000,2020-04-29 00:00:00.0000
3966,2020-04-30,3,18,17,23,31,2020-04-30 00:00:00.0000,2020-04-30 00:00:00.0000
3967,2020-05-01,13,9,27,2,14,2020-05-01 00:00:00.0000,2020-05-01 00:00:00.0000
3968,2020-05-02,27,23,36,26,17,2020-05-02 00:00:00.0000,2020-05-02 00:00:00.0000
3969,2020-05-04,39,30,5,35,13,2020-05-04 00:00:00.0000,2020-05-04 00:00:00.0000
3970,2020-05-05,26,29,14,24,16,2020-05-05 00:00:00.0000,2020-05-05 00:00:00.0000
3971,2020-05-06,25,4,25,29,39,2020-05-06 00:00:00.0000,2020-05-06 00:00:00.0000
3972,2020-05-07,16,9,34,14,25,2020-05-07 00:00:00.0000,2020-05-07 00:00:00.0000
3973,2020-05-08,8,22,4,36,5,2020-05-08 00:00:00.0000,2020-05-08 00:00:00.0000
3974,2020-05-09,25,13,7,33,9,2020-05-09 00:00:00.0000,2020-05-09 00:00:00.0000
3975,2020-05-11,25,38,18,5,26,2020-05-11 00:00:00.0000,2020-05-11 00:00:00.0000
3976,2020-05-12,36,8,32,13,21,2020-05-12 00:00:00.0000,2020-05-12 00:00:00.0000
3977,2020-05-13,3,2,18,12,22,2020-05-13 00:00:00.0000,2020-05-13 00:00:00.0000
3978,2020-05-14,16,11,2,17,8,2020-05-14 00:00:00.0000,2020-05-14 00:00:00.0000
3979,2020-05-15,5,20,30,27,12,2020-05-15 00:00:00.0000,2020-05-15 00:00:00.0000
3980,2020-05-16,30,7,4,24,9,2020-05-16 00:00:00.0000,2020-05-16 00:00:00.0000
3981,2020-05-18,36,7,5,8,38,2020-05-18 00:00:00.0000,2020-05-18 00:00:00.0000
3982,2020-05-19,2,25,5,1,21,2020-05-19 00:00:00.0000,2020-05-19 00:00:00.0000
3983,2020-05-20,22,28,23,8,29,2020-05-20 00:00:00.0000,2020-05-20 00:00:00.0000
3984,2020-05-21,27,35,25,2,39,2020-05-21 00:00:00.0000,2020-05-21 00:00:00.0000
3985,2020-05-22,30,15,5,22,12,2020-05-22 00:00:00.0000,2020-05-22 00:00:00.0000
3986,2020-05-23,26,35,38,20,17,2020-05-23 00:00:00.0000,2020-05-23 00:00:00.0000
3987,2020-05-25,18,9,3,7,37,2020-05-25 00:00:00.0000,2020-05-25 00:00:00.0000
3988,2020-05-26,20,14,21,6,26,2020-05-26 00:00:00.0000,2020-05-26 00:00:00.0000
3989,2020-05-27,5,25,38,10,26,2020-05-27 00:00:00.0000,2020-05-27 00:00:00.0000
3990,2020-05-28,26,17,5,8,34,2020-05-28 00:00:00.0000,2020-05-28 00:00:00.0000
3991,2020-05-29,37,23,25,13,8,2020-05-29 00:00:00.0000,2020-05-29 00:00:00.0000
3992,2020-05-30,27,16,8,17,21,2020-05-30 00:00:00.0000,2020-05-30 00:00:00.0000
3993,2020-06-01,15,24,13,12,18,2020-06-01 00:00:00.0000,2020-06-01 00:00:00.0000
3994,2020-06-02,24,26,14,10,17,2020-06-02 00:00:00.0000,2020-06-02 00:00:00.0000
3995,2020-06-03,28,36,3,34,20,2020-06-03 00:00:00.0000,2020-06-03 00:00:00.0000
3996,2020-06-04,22,18,33,14,27,2020-06-04 00:00:00.0000,2020-06-04 00:00:00.0000
3997,2020-06-05,12,37,34,4,8,2020-06-05 00:00:00.0000,2020-06-05 00:00:00.0000
3998,2020-06-06,29,39,31,35,19,2020-06-06 00:00:00.0000,2020-06-06 00:00:00.0000
3999,2020-06-08,4,39,29,22,7,2020-06-08 00:00:00.0000,2020-06-08 00:00:00.0000
